"GeneratedTrace","DefinedTrace"
113.796000,113.796000
113.995500,113.995500
114.195000,114.195000
114.394500,114.394500
114.594000,114.594000
114.793500,114.793500
114.993000,114.993000
115.192500,115.192500
115.392000,115.392000
115.363400,115.363410
115.334800,115.334820
115.306200,115.306230
115.277600,115.277640
115.249100,115.249050
115.220500,115.220460
115.191900,115.191870
115.163300,115.163280
115.134800,115.134690
115.106200,115.106100
115.093500,115.093390
115.080700,115.080680
115.068000,115.067970
115.055300,115.055260
115.042600,115.042550
115.029900,115.029840
115.017100,115.017130
115.004400,115.004420
114.991700,114.991710
114.979000,114.979000
114.999400,114.999430
115.019900,115.019860
115.040300,115.040290
115.060700,115.060720
115.081200,115.081150
115.101600,115.101580
115.122100,115.122010
115.142500,115.142440
115.162900,115.162870
115.183400,115.183300
115.193000,115.192910
115.202600,115.202520
115.212200,115.212130
115.221800,115.221740
115.231400,115.231350
115.241000,115.240960
115.250600,115.250570
115.260200,115.260180
115.269800,115.269790
115.279400,115.279400
115.281400,115.281440
115.283400,115.283480
115.285500,115.285520
115.287500,115.287560
115.289500,115.289600
115.291600,115.291640
115.293600,115.293680
115.295700,115.295720
115.297700,115.297760
115.299700,115.299800
115.336300,115.336400
115.372900,115.373000
115.409500,115.409600
115.446200,115.446200
115.482800,115.482800
115.519400,115.519400
115.556000,115.556000
115.592600,115.592600
115.629200,115.629200
115.665800,115.665800
115.695900,115.695920
115.726000,115.726040
115.756100,115.756160
115.786300,115.786280
115.816400,115.816400
115.846500,115.846520
115.876600,115.876640
115.906800,115.906760
115.936900,115.936880
115.967000,115.967000
115.984100,115.984130
116.001300,116.001260
116.018400,116.018390
116.035500,116.035520
116.052600,116.052650
116.069800,116.069780
116.086900,116.086910
116.104000,116.104040
116.121100,116.121170
116.138300,116.138300
116.170300,116.170350
116.202400,116.202400
116.234500,116.234450
116.266500,116.266500
116.298600,116.298550
116.330600,116.330600
116.362700,116.362650
116.394700,116.394700
116.426800,116.426750
116.458900,116.458800
116.492800,116.492710
116.526700,116.526620
116.560600,116.560530
116.594500,116.594440
116.628400,116.628350
116.662300,116.662260
116.696200,116.696170
116.730100,116.730080
116.764000,116.763990
116.797900,116.797900
116.814400,116.814350
116.830800,116.830800
116.847300,116.847250
116.863700,116.863700
116.880200,116.880150
116.896600,116.896600
116.913100,116.913050
116.929500,116.929500
116.946000,116.945950
116.962400,116.962400
116.958500,116.958520
116.954700,116.954640
116.950800,116.950760
116.946900,116.946880
116.943000,116.943000
116.939100,116.939120
116.935300,116.935240
116.931400,116.931360
116.927500,116.927480
116.923600,116.923600
116.903300,116.903210
116.882900,116.882820
116.862500,116.862430
116.842100,116.842040
116.821700,116.821650
116.801300,116.801260
116.780900,116.780870
116.760500,116.760480
116.740100,116.740090
116.719700,116.719700
116.709300,116.709280
116.698900,116.698860
116.688400,116.688440
116.678000,116.678020
116.667600,116.667600
116.657200,116.657180
116.646800,116.646760
116.636300,116.636340
116.625900,116.625920
116.615500,116.615500
116.649300,116.649350
116.683200,116.683200
116.717000,116.717050
116.750900,116.750900
116.784700,116.784750
116.818600,116.818600
116.852400,116.852450
116.886200,116.886300
116.920100,116.920150
116.953900,116.954000
117.026000,117.026070
117.098100,117.098140
117.170200,117.170210
117.242300,117.242280
117.314300,117.314350
117.386400,117.386420
117.458500,117.458490
117.530600,117.530560
117.602700,117.602630
117.674800,117.674700
117.718800,117.718780
117.762900,117.762860
117.807000,117.806940
117.851000,117.851020
117.895100,117.895100
117.939200,117.939180
117.983200,117.983260
118.027300,118.027340
118.071400,118.071420
118.115400,118.115500
118.100300,118.100320
118.085100,118.085140
118.069900,118.069960
118.054700,118.054780
118.039600,118.039600
118.024400,118.024420
118.009200,118.009240
117.994000,117.994060
117.978900,117.978880
117.963700,117.963700
118.017600,118.017640
118.071600,118.071580
118.125500,118.125520
118.179400,118.179460
118.233400,118.233400
118.287300,118.287340
118.341300,118.341280
118.395200,118.395220
118.449100,118.449160
118.503100,118.503100
118.543700,118.543680
118.584200,118.584260
118.624800,118.624840
118.665400,118.665420
118.706000,118.706000
118.746600,118.746580
118.787100,118.787160
118.827700,118.827740
118.868300,118.868320
118.908900,118.908900
118.949000,118.948980
118.989100,118.989060
119.029100,119.029140
119.069200,119.069220
119.109300,119.109300
119.149400,119.149380
119.189500,119.189460
119.229600,119.229540
119.269700,119.269620
119.309700,119.309700
119.361100,119.361060
119.412400,119.412420
119.463800,119.463780
119.515200,119.515140
119.566500,119.566500
119.617900,119.617860
119.669200,119.669220
119.720600,119.720580
119.771900,119.771940
119.823300,119.823300
119.866600,119.866630
119.909900,119.909960
119.953300,119.953290
119.996600,119.996620
120.039900,120.039950
120.083200,120.083280
120.126600,120.126610
120.169900,120.169940
120.213200,120.213270
120.256500,120.256600
120.332300,120.332330
120.408000,120.408060
120.483800,120.483790
120.559500,120.559520
120.635200,120.635250
120.711000,120.710980
120.786700,120.786710
120.862400,120.862440
120.938200,120.938170
121.013900,121.013900
121.085600,121.085590
121.157300,121.157280
121.229000,121.228970
121.300700,121.300660
121.372400,121.372350
121.444100,121.444040
121.515800,121.515730
121.587500,121.587420
121.659200,121.659110
121.730900,121.730800
121.718600,121.718570
121.706400,121.706340
121.694200,121.694110
121.681900,121.681880
121.669700,121.669650
121.657500,121.657420
121.645200,121.645190
121.633000,121.632960
121.620800,121.620730
121.608600,121.608500
121.640500,121.640430
121.672400,121.672360
121.704300,121.704290
121.736300,121.736220
121.768200,121.768150
121.800100,121.800080
121.832100,121.832010
121.864000,121.863940
121.895900,121.895870
121.927800,121.927800
121.985900,121.985850
122.043900,122.043900
122.102000,122.101950
122.160000,122.160000
122.218100,122.218050
122.276100,122.276100
122.334200,122.334150
122.392200,122.392200
122.450200,122.450250
122.508300,122.508300
122.490100,122.490070
122.471800,122.471840
122.453600,122.453610
122.435300,122.435380
122.417100,122.417150
122.398900,122.398920
122.380600,122.380690
122.362400,122.362460
122.344200,122.344230
122.325900,122.326000
122.383100,122.383190
122.440300,122.440380
122.497500,122.497570
122.554700,122.554760
122.611900,122.611950
122.669100,122.669140
122.726300,122.726330
122.783500,122.783520
122.840700,122.840710
122.897900,122.897900
122.828200,122.828160
122.758400,122.758420
122.688700,122.688680
122.619000,122.618940
122.549200,122.549200
122.479500,122.479460
122.409700,122.409720
122.340000,122.339980
122.270300,122.270240
122.200500,122.200500
122.104300,122.104290
122.008100,122.008080
121.911900,121.911870
121.815700,121.815660
121.719400,121.719450
121.623200,121.623240
121.527000,121.527030
121.430800,121.430820
121.334600,121.334610
121.238400,121.238400
121.275300,121.275350
121.312300,121.312300
121.349200,121.349250
121.386200,121.386200
121.423100,121.423150
121.460100,121.460100
121.497000,121.497050
121.534000,121.534000
121.570900,121.570950
121.607900,121.607900
121.519800,121.519840
121.431700,121.431780
121.343700,121.343720
121.255600,121.255660
121.167600,121.167600
121.079500,121.079540
120.991500,120.991480
120.903400,120.903420
120.815300,120.815360
120.727300,120.727300
120.629200,120.629230
120.531100,120.531160
120.433100,120.433090
120.335000,120.335020
120.236900,120.236950
120.138900,120.138880
120.040800,120.040810
119.942700,119.942740
119.844700,119.844670
119.746600,119.746600
119.861700,119.861720
119.976800,119.976840
120.092000,120.091960
120.207100,120.207080
120.322200,120.322200
120.437300,120.437320
120.552400,120.552440
120.667600,120.667560
120.782700,120.782680
120.897800,120.897800
120.878300,120.878290
120.858800,120.858780
120.839300,120.839270
120.819800,120.819760
120.800300,120.800250
120.780700,120.780740
120.761200,120.761230
120.741700,120.741720
120.722200,120.722210
120.702700,120.702700
120.489300,120.489260
120.275800,120.275820
120.062400,120.062380
119.848900,119.848940
119.635500,119.635500
119.422000,119.422060
119.208600,119.208620
118.995100,118.995180
118.781700,118.781740
118.568200,118.568300
118.634100,118.634200
118.700000,118.700100
118.765900,118.766000
118.831800,118.831900
118.897800,118.897800
118.963700,118.963700
119.029600,119.029600
119.095500,119.095500
119.161400,119.161400
119.227300,119.227300
119.261300,119.261380
119.295400,119.295460
119.329500,119.329540
119.363600,119.363620
119.397700,119.397700
119.431700,119.431780
119.465800,119.465860
119.499900,119.499940
119.534000,119.534020
119.568100,119.568100
119.452200,119.452240
119.336300,119.336380
119.220500,119.220520
119.104600,119.104660
118.988800,118.988800
118.872900,118.872940
118.757000,118.757080
118.641200,118.641220
118.525300,118.525360
118.409500,118.409500
118.398900,118.398950
118.388400,118.388400
118.377800,118.377850
118.367300,118.367300
118.356800,118.356750
118.346200,118.346200
118.335700,118.335650
118.325100,118.325100
118.314600,118.314550
118.304000,118.304000
118.296400,118.296420
118.288900,118.288840
118.281300,118.281260
118.273700,118.273680
118.266100,118.266100
118.258500,118.258520
118.250900,118.250940
118.243400,118.243360
118.235800,118.235780
118.228200,118.228200
118.151200,118.151150
118.074100,118.074100
117.997100,117.997050
117.920000,117.920000
117.843000,117.842950
117.765900,117.765900
117.688900,117.688850
117.611900,117.611800
117.534800,117.534750
117.457800,117.457700
117.451100,117.450980
117.444300,117.444260
117.437600,117.437540
117.430900,117.430820
117.424200,117.424100
117.417400,117.417380
117.410700,117.410660
117.404000,117.403940
117.397300,117.397220
117.390600,117.390500
117.355900,117.355890
117.321300,117.321280
117.286700,117.286670
117.252100,117.252060
117.217500,117.217450
117.182900,117.182840
117.148300,117.148230
117.113600,117.113620
117.079000,117.079010
117.044400,117.044400
116.944500,116.944430
116.844500,116.844460
116.744500,116.744490
116.644500,116.644520
116.544600,116.544550
116.444600,116.444580
116.344600,116.344610
116.244700,116.244640
116.144700,116.144670
116.044700,116.044700
116.059100,116.059090
116.073500,116.073480
116.087900,116.087870
116.102300,116.102260
116.116700,116.116650
116.131100,116.131040
116.145500,116.145430
116.159900,116.159820
116.174200,116.174210
116.188600,116.188600
116.175200,116.175150
116.161700,116.161700
116.148300,116.148250
116.134800,116.134800
116.121300,116.121350
116.107900,116.107900
116.094400,116.094450
116.081000,116.081000
116.067500,116.067550
116.054000,116.054100
115.965600,115.965650
115.877200,115.877200
115.788700,115.788750
115.700300,115.700300
115.611800,115.611850
115.523400,115.523400
115.434900,115.434950
115.346500,115.346500
115.258000,115.258050
115.169600,115.169600
115.127600,115.127620
115.085600,115.085640
115.043700,115.043660
115.001700,115.001680
114.959700,114.959700
114.917800,114.917720
114.875800,114.875740
114.833800,114.833760
114.791800,114.791780
114.749900,114.749800
114.762100,114.762050
114.774400,114.774300
114.786600,114.786550
114.798900,114.798800
114.811100,114.811050
114.823300,114.823300
114.835600,114.835550
114.847800,114.847800
114.860100,114.860050
114.872300,114.872300
114.914800,114.914730
114.957200,114.957160
114.999600,114.999590
115.042000,115.042020
115.084500,115.084450
115.126900,115.126880
115.169300,115.169310
115.211700,115.211740
115.254200,115.254170
115.296600,115.296600
115.354800,115.354830
115.413100,115.413060
115.471300,115.471290
115.529500,115.529520
115.587700,115.587750
115.646000,115.645980
115.704200,115.704210
115.762400,115.762440
115.820600,115.820670
115.878900,115.878900
115.913100,115.913170
115.947400,115.947440
115.981700,115.981710
116.016000,116.015980
116.050200,116.050250
116.084500,116.084520
116.118800,116.118790
116.153000,116.153060
116.187300,116.187330
116.221600,116.221600
116.286400,116.286460
116.351300,116.351320
116.416200,116.416180
116.481000,116.481040
116.545900,116.545900
116.610700,116.610760
116.675600,116.675620
116.740400,116.740480
116.805300,116.805340
116.870200,116.870200
116.828600,116.828650
116.787100,116.787100
116.745500,116.745550
116.704000,116.704000
116.662400,116.662450
116.620900,116.620900
116.579300,116.579350
116.537800,116.537800
116.496200,116.496250
116.454700,116.454700
116.365400,116.365400
116.276100,116.276100
116.186800,116.186800
116.097500,116.097500
116.008200,116.008200
115.918900,115.918900
115.829600,115.829600
115.740300,115.740300
115.651000,115.651000
115.561700,115.561700
115.580700,115.580630
115.599600,115.599560
115.618500,115.618490
115.637400,115.637420
115.656400,115.656350
115.675300,115.675280
115.694200,115.694210
115.713200,115.713140
115.732100,115.732070
115.751000,115.751000
115.819200,115.819160
115.887300,115.887320
115.955500,115.955480
116.023700,116.023640
116.091800,116.091800
116.160000,116.159960
116.228100,116.228120
116.296300,116.296280
116.364500,116.364440
116.432600,116.432600
116.362100,116.362040
116.291500,116.291480
116.220900,116.220920
116.150400,116.150360
116.079800,116.079800
116.009300,116.009240
115.938700,115.938680
115.868200,115.868120
115.797600,115.797560
115.727100,115.727000
115.700900,115.700870
115.674800,115.674740
115.648700,115.648610
115.622500,115.622480
115.596400,115.596350
115.570300,115.570220
115.544100,115.544090
115.518000,115.517960
115.491900,115.491830
115.465700,115.465700
115.483800,115.483770
115.501900,115.501840
115.519900,115.519910
115.538000,115.537980
115.556100,115.556050
115.574100,115.574120
115.592200,115.592190
115.610300,115.610260
115.628300,115.628330
115.646400,115.646400
115.602000,115.601990
115.557600,115.557580
115.513200,115.513170
115.468800,115.468760
115.424400,115.424350
115.379900,115.379940
115.335500,115.335530
115.291100,115.291120
115.246700,115.246710
115.202300,115.202300
115.195600,115.195610
115.188900,115.188920
115.182200,115.182230
115.175500,115.175540
115.168800,115.168850
115.162200,115.162160
115.155500,115.155470
115.148800,115.148780
115.142100,115.142090
115.135400,115.135400
115.151700,115.151700
115.168000,115.168000
115.184300,115.184300
115.200600,115.200600
115.216900,115.216900
115.233200,115.233200
115.249500,115.249500
115.265800,115.265800
115.282100,115.282100
115.298400,115.298400
115.380800,115.380830
115.463200,115.463260
115.545600,115.545690
115.628100,115.628120
115.710500,115.710550
115.792900,115.792980
115.875400,115.875410
115.957800,115.957840
116.040200,116.040270
116.122600,116.122700
116.154000,116.154070
116.185400,116.185440
116.216800,116.216810
116.248200,116.248180
116.279500,116.279550
116.310900,116.310920
116.342300,116.342290
116.373700,116.373660
116.405100,116.405030
116.436400,116.436400
116.442300,116.442290
116.448200,116.448180
116.454100,116.454070
116.460000,116.459960
116.465800,116.465850
116.471700,116.471740
116.477600,116.477630
116.483500,116.483520
116.489400,116.489410
116.495300,116.495300
116.603800,116.603810
116.712300,116.712320
116.820800,116.820830
116.929300,116.929340
117.037800,117.037850
117.146300,117.146360
117.254800,117.254870
117.363400,117.363380
117.471900,117.471890
117.580400,117.580400
117.629600,117.629600
117.678800,117.678800
117.728000,117.728000
117.777200,117.777200
117.826400,117.826400
117.875600,117.875600
117.924800,117.924800
117.974000,117.974000
118.023200,118.023200
118.072400,118.072400
118.029100,118.029070
117.985700,117.985740
117.942400,117.942410
117.899100,117.899080
117.855800,117.855750
117.812400,117.812420
117.769100,117.769090
117.725800,117.725760
117.682500,117.682430
117.639100,117.639100
117.657900,117.657900
117.676700,117.676700
117.695500,117.695500
117.714300,117.714300
117.733100,117.733100
117.751900,117.751900
117.770700,117.770700
117.789500,117.789500
117.808300,117.808300
117.827100,117.827100
117.793100,117.793100
117.759100,117.759100
117.725100,117.725100
117.691100,117.691100
117.657100,117.657100
117.623100,117.623100
117.589100,117.589100
117.555100,117.555100
117.521100,117.521100
117.487200,117.487100
117.461500,117.461500
117.435900,117.435900
117.410300,117.410300
117.384700,117.384700
117.359100,117.359100
117.333500,117.333500
117.307900,117.307900
117.282300,117.282300
117.256700,117.256700
117.231100,117.231100
117.261900,117.261890
117.292700,117.292680
117.323500,117.323470
117.354200,117.354260
117.385000,117.385050
117.415800,117.415840
117.446600,117.446630
117.477400,117.477420
117.508200,117.508210
117.539000,117.539000
117.514800,117.514800
117.490600,117.490600
117.466400,117.466400
117.442200,117.442200
117.418000,117.418000
117.393800,117.393800
117.369600,117.369600
117.345400,117.345400
117.321200,117.321200
117.297000,117.297000
117.301600,117.301630
117.306200,117.306260
117.310900,117.310890
117.315500,117.315520
117.320100,117.320150
117.324800,117.324780
117.329400,117.329410
117.334100,117.334040
117.338700,117.338670
117.343300,117.343300
117.392800,117.392790
117.442300,117.442280
117.491800,117.491770
117.541300,117.541260
117.590800,117.590750
117.640200,117.640240
117.689700,117.689730
117.739200,117.739220
117.788700,117.788710
117.838200,117.838200
117.900600,117.900650
117.963100,117.963100
118.025500,118.025550
118.088000,118.088000
118.150500,118.150450
118.212900,118.212900
118.275400,118.275350
118.337800,118.337800
118.400300,118.400250
118.462700,118.462700
118.428200,118.428160
118.393600,118.393620
118.359100,118.359080
118.324500,118.324540
118.290000,118.290000
118.255400,118.255460
118.220900,118.220920
118.186400,118.186380
118.151800,118.151840
118.117300,118.117300
118.113600,118.113670
118.110000,118.110040
118.106400,118.106410
118.102800,118.102780
118.099100,118.099150
118.095500,118.095520
118.091900,118.091890
118.088300,118.088260
118.084600,118.084630
118.081000,118.081000
118.108100,118.108060
118.135100,118.135120
118.162200,118.162180
118.189300,118.189240
118.216300,118.216300
118.243400,118.243360
118.270500,118.270420
118.297500,118.297480
118.324600,118.324540
118.351600,118.351600
118.421700,118.421640
118.491700,118.491680
118.561800,118.561720
118.631800,118.631760
118.701800,118.701800
118.771900,118.771840
118.841900,118.841880
118.911900,118.911920
118.982000,118.981960
119.052000,119.052000
118.977200,118.977180
118.902400,118.902360
118.827600,118.827540
118.752800,118.752720
118.677900,118.677900
118.603100,118.603080
118.528300,118.528260
118.453500,118.453440
118.378700,118.378620
118.303900,118.303800
118.310200,118.310130
118.316500,118.316460
118.322800,118.322790
118.329100,118.329120
118.335500,118.335450
118.341800,118.341780
118.348100,118.348110
118.354400,118.354440
118.360700,118.360770
118.367100,118.367100
118.490800,118.490830
118.614500,118.614560
118.738300,118.738290
118.862000,118.862020
118.985800,118.985750
119.109500,119.109480
119.233200,119.233210
119.357000,119.356940
119.480700,119.480670
119.604500,119.604400
119.615600,119.615570
119.626800,119.626740
119.637900,119.637910
119.649100,119.649080
119.660300,119.660250
119.671400,119.671420
119.682600,119.682590
119.693800,119.693760
119.704900,119.704930
119.716100,119.716100
119.775800,119.775870
119.835600,119.835640
119.895400,119.895410
119.955200,119.955180
120.014900,120.014950
120.074700,120.074720
120.134500,120.134490
120.194200,120.194260
120.254000,120.254030
120.313800,120.313800
120.325200,120.325220
120.336600,120.336640
120.348000,120.348060
120.359500,120.359480
120.370900,120.370900
120.382300,120.382320
120.393700,120.393740
120.405100,120.405160
120.416600,120.416580
120.428000,120.428000
120.387700,120.387710
120.347400,120.347420
120.307100,120.307130
120.266800,120.266840
120.226600,120.226550
120.186300,120.186260
120.146000,120.145970
120.105700,120.105680
120.065400,120.065390
120.025100,120.025100
120.018100,120.018060
120.011100,120.011020
120.004000,120.003980
119.997000,119.996940
119.989900,119.989900
119.982900,119.982860
119.975900,119.975820
119.968800,119.968780
119.961800,119.961740
119.954700,119.954700
119.929100,119.929070
119.903500,119.903440
119.877800,119.877810
119.852200,119.852180
119.826600,119.826550
119.800900,119.800920
119.775300,119.775290
119.749600,119.749660
119.724000,119.724030
119.698400,119.698400
119.703000,119.703060
119.707700,119.707720
119.712400,119.712380
119.717000,119.717040
119.721700,119.721700
119.726300,119.726360
119.731000,119.731020
119.735700,119.735680
119.740300,119.740340
119.745000,119.745000
119.797000,119.797000
119.849000,119.849000
119.901000,119.901000
119.953000,119.953000
120.005000,120.005000
120.057000,120.057000
120.109000,120.109000
120.161000,120.161000
120.213000,120.213000
120.265000,120.265000
120.189700,120.189730
120.114500,120.114460
120.039200,120.039190
119.963900,119.963920
119.888700,119.888650
119.813400,119.813380
119.738100,119.738110
119.662800,119.662840
119.587600,119.587570
119.512300,119.512300
119.530100,119.530050
119.547800,119.547800
119.565600,119.565550
119.583300,119.583300
119.601100,119.601050
119.618800,119.618800
119.636600,119.636550
119.654300,119.654300
119.672100,119.672050
119.689800,119.689800
119.675200,119.675180
119.660600,119.660560
119.646000,119.645940
119.631400,119.631320
119.616700,119.616700
119.602100,119.602080
119.587500,119.587460
119.572900,119.572840
119.558300,119.558220
119.543700,119.543600
119.448700,119.448610
119.353700,119.353620
119.258700,119.258630
119.163700,119.163640
119.068700,119.068650
118.973700,118.973660
118.878700,118.878670
118.783700,118.783680
118.688700,118.688690
118.593700,118.593700
118.590900,118.590830
118.588000,118.587960
118.585100,118.585090
118.582200,118.582220
118.579400,118.579350
118.576500,118.576480
118.573600,118.573610
118.570800,118.570740
118.567900,118.567870
118.565000,118.565000
118.552000,118.551970
118.539000,118.538940
118.525900,118.525910
118.512900,118.512880
118.499900,118.499850
118.486800,118.486820
118.473800,118.473790
118.460800,118.460760
118.447800,118.447730
118.434700,118.434700
118.327300,118.327230
118.219800,118.219760
118.112300,118.112290
118.004900,118.004820
117.897400,117.897350
117.789900,117.789880
117.682400,117.682410
117.575000,117.574940
117.467500,117.467470
117.360000,117.360000
117.304400,117.304370
117.248800,117.248740
117.193100,117.193110
117.137500,117.137480
117.081900,117.081850
117.026200,117.026220
116.970600,116.970590
116.915000,116.914960
116.859300,116.859330
116.803700,116.803700
116.798300,116.798270
116.792800,116.792840
116.787400,116.787410
116.782000,116.781980
116.776600,116.776550
116.771100,116.771120
116.765700,116.765690
116.760300,116.760260
116.754800,116.754830
116.749400,116.749400
116.574400,116.574400
116.399400,116.399400
116.224400,116.224400
116.049400,116.049400
115.874400,115.874400
115.699400,115.699400
115.524400,115.524400
115.349400,115.349400
115.174400,115.174400
114.999400,114.999400
114.888800,114.888860
114.778300,114.778320
114.667800,114.667780
114.557200,114.557240
114.446700,114.446700
114.336200,114.336160
114.225600,114.225620
114.115100,114.115080
114.004500,114.004540
113.894000,113.894000
113.784400,113.784360
113.674700,113.674720
113.565100,113.565080
113.455400,113.455440
113.345800,113.345800
113.236200,113.236160
113.126500,113.126520
113.016900,113.016880
112.907200,112.907240
112.797600,112.797600
112.618400,112.618450
112.439300,112.439300
112.260200,112.260150
112.081000,112.081000
111.901900,111.901850
111.722700,111.722700
111.543600,111.543550
111.364400,111.364400
111.185300,111.185250
111.006100,111.006100
110.765000,110.764960
110.523800,110.523820
110.282700,110.282680
110.041500,110.041540
109.800400,109.800400
109.559200,109.559260
109.318100,109.318120
109.076900,109.076980
108.835800,108.835840
108.594600,108.594700
108.440200,108.440250
108.285700,108.285800
108.131300,108.131350
107.976800,107.976900
107.822400,107.822450
107.667900,107.668000
107.513500,107.513550
107.359000,107.359100
107.204600,107.204650
107.050100,107.050200
107.056800,107.056810
107.063400,107.063420
107.070000,107.070030
107.076600,107.076640
107.083300,107.083250
107.089900,107.089860
107.096500,107.096470
107.103100,107.103080
107.109700,107.109690
107.116400,107.116300
107.304900,107.304870
107.493500,107.493440
107.682100,107.682010
107.870600,107.870580
108.059200,108.059150
108.247800,108.247720
108.436300,108.436290
108.624900,108.624860
108.813500,108.813430
109.002000,109.002000
109.290900,109.290900
109.579800,109.579800
109.868700,109.868700
110.157600,110.157600
110.446500,110.446500
110.735400,110.735400
111.024300,111.024300
111.313200,111.313200
111.602100,111.602100
111.891000,111.891000
112.236600,112.236650
112.582300,112.582300
112.927900,112.927950
113.273600,113.273600
113.619200,113.619250
113.964900,113.964900
114.310500,114.310550
114.656200,114.656200
115.001800,115.001850
115.347500,115.347500
115.581800,115.581770
115.816000,115.816040
116.050300,116.050310
116.284600,116.284580
116.518800,116.518850
116.753100,116.753120
116.987400,116.987390
117.221600,117.221660
117.455900,117.455930
117.690200,117.690200
117.849500,117.849490
118.008800,118.008780
118.168100,118.168070
118.327300,118.327360
118.486600,118.486650
118.645900,118.645940
118.805200,118.805230
118.964500,118.964520
119.123800,119.123810
119.283100,119.283100
119.307200,119.307220
119.331300,119.331340
119.355500,119.355460
119.379600,119.379580
119.403700,119.403700
119.427800,119.427820
119.451900,119.451940
119.476000,119.476060
119.500200,119.500180
119.524300,119.524300
119.609000,119.609030
119.693700,119.693760
119.778500,119.778490
119.863200,119.863220
119.947900,119.947950
120.032700,120.032680
120.117400,120.117410
120.202100,120.202140
120.286900,120.286870
120.371600,120.371600
120.410600,120.410560
120.449500,120.449520
120.488500,120.488480
120.527500,120.527440
120.566400,120.566400
120.605400,120.605360
120.644300,120.644320
120.683300,120.683280
120.722300,120.722240
120.761200,120.761200
120.771700,120.771670
120.782200,120.782140
120.792600,120.792610
120.803100,120.803080
120.813600,120.813550
120.824000,120.824020
120.834500,120.834490
120.845000,120.844960
120.855400,120.855430
120.865900,120.865900
120.800900,120.800910
120.735900,120.735920
120.670900,120.670930
120.606000,120.605940
120.541000,120.540950
120.476000,120.475960
120.411000,120.410970
120.346000,120.345980
120.281000,120.280990
120.216000,120.216000
120.241100,120.241090
120.266200,120.266180
120.291300,120.291270
120.316400,120.316360
120.341500,120.341450
120.366500,120.366540
120.391600,120.391630
120.416700,120.416720
120.441800,120.441810
120.466900,120.466900
120.500100,120.500080
120.533200,120.533260
120.566400,120.566440
120.599600,120.599620
120.632800,120.632800
120.666000,120.665980
120.699200,120.699160
120.732300,120.732340
120.765500,120.765520
120.798700,120.798700
120.737700,120.737740
120.676800,120.676780
120.615800,120.615820
120.554900,120.554860
120.493900,120.493900
120.432900,120.432940
120.372000,120.371980
120.311000,120.311020
120.250100,120.250060
120.189100,120.189100
120.218000,120.218010
120.246900,120.246920
120.275800,120.275830
120.304700,120.304740
120.333600,120.333650
120.362500,120.362560
120.391500,120.391470
120.420400,120.420380
120.449300,120.449290
120.478200,120.478200
120.465000,120.465050
120.451900,120.451900
120.438700,120.438750
120.425600,120.425600
120.412400,120.412450
120.399300,120.399300
120.386100,120.386150
120.373000,120.373000
120.359800,120.359850
120.346600,120.346700
120.329000,120.329020
120.311300,120.311340
120.293600,120.293660
120.276000,120.275980
120.258300,120.258300
120.240600,120.240620
120.223000,120.222940
120.205300,120.205260
120.187600,120.187580
120.170000,120.169900
120.200800,120.200790
120.231700,120.231680
120.262600,120.262570
120.293500,120.293460
120.324400,120.324350
120.355300,120.355240
120.386100,120.386130
120.417000,120.417020
120.447900,120.447910
120.478800,120.478800
120.404600,120.404620
120.330400,120.330440
120.256200,120.256260
120.182100,120.182080
120.107900,120.107900
120.033700,120.033720
119.959500,119.959540
119.885300,119.885360
119.811200,119.811180
119.737000,119.737000
119.712500,119.712510
119.688000,119.688020
119.663500,119.663530
119.639000,119.639040
119.614500,119.614550
119.590000,119.590060
119.565600,119.565570
119.541100,119.541080
119.516600,119.516590
119.492100,119.492100
119.453500,119.453500
119.414900,119.414900
119.376300,119.376300
119.337700,119.337700
119.299100,119.299100
119.260500,119.260500
119.222000,119.221900
119.183400,119.183300
119.144800,119.144700
119.106200,119.106100
119.086200,119.086090
119.066200,119.066080
119.046200,119.046070
119.026100,119.026060
119.006100,119.006050
118.986100,118.986040
118.966100,118.966030
118.946100,118.946020
118.926100,118.926010
118.906100,118.906000
118.891100,118.891050
118.876100,118.876100
118.861200,118.861150
118.846200,118.846200
118.831300,118.831250
118.816300,118.816300
118.801300,118.801350
118.786400,118.786400
118.771400,118.771450
118.756500,118.756500
118.718200,118.718210
118.679900,118.679920
118.641600,118.641630
118.603300,118.603340
118.565000,118.565050
118.526700,118.526760
118.488400,118.488470
118.450100,118.450180
118.411800,118.411890
118.373500,118.373600
118.387200,118.387280
118.400900,118.400960
118.414600,118.414640
118.428300,118.428320
118.442000,118.442000
118.455700,118.455680
118.469300,118.469360
118.483000,118.483040
118.496700,118.496720
118.510400,118.510400
118.504400,118.504400
118.498400,118.498400
118.492400,118.492400
118.486400,118.486400
118.480400,118.480400
118.474400,118.474400
118.468400,118.468400
118.462400,118.462400
118.456400,118.456400
118.450400,118.450400
118.441100,118.441050
118.431700,118.431700
118.422400,118.422350
118.413000,118.413000
118.403700,118.403650
118.394300,118.394300
118.385000,118.384950
118.375600,118.375600
118.366300,118.366250
118.356900,118.356900
118.365200,118.365230
118.373600,118.373560
118.381900,118.381890
118.390200,118.390220
118.398600,118.398550
118.406900,118.406880
118.415200,118.415210
118.423600,118.423540
118.431900,118.431870
118.440200,118.440200
118.416400,118.416380
118.392600,118.392560
118.368800,118.368740
118.344900,118.344920
118.321100,118.321100
118.297300,118.297280
118.273500,118.273460
118.249700,118.249640
118.225800,118.225820
